customer_id,customer_name,gender,age,city,state,email,phone
948,Tanmayi Dalal,Male,44,Pune,Rajasthan,eshanker@example.org,9791035783
949,Geetika Singhal,Female,18,Jaipur,Uttar Pradesh,nirjasandal@example.com,1367843135
950,Rudra Bhagat,Male,33,Hyderabad,Maharashtra,ubhakta@example.com,3461290530
951,Ganga Kothari,Female,42,Delhi,Rajasthan,shivani11@example.com,7451516591
952,Balveer Bajwa,Female,22,Lucknow,Maharashtra,adya81@example.org,0081539455
953,Aachal Shere,Male,19,Pune,Uttar Pradesh,vedhika67@example.org,2978794697
954,Omya Nigam,Female,23,Pune,Bihar,hdeo@example.net,0659661827
955,Anthony Sani,Male,43,Mumbai,Uttar Pradesh,bhavani13@example.org,6655498820
956,Darpan Mital,Female,34,Jaipur,Madhya Pradesh,wahuja@example.org,3345547548
957,Vansha Hari,Male,41,Hyderabad,Maharashtra,chanaqadim@example.net,4728723477
958,Bhavini Natt,Male,35,Noida,Uttar Pradesh,frado41@example.net,0338684528
959,Rachana Biswas,Male,36,Delhi,Uttar Pradesh,andrewhayre@example.com,2202349902
960,Oni Virk,Male,53,Bhopal,Uttar Pradesh,jacob83@example.com,7072732930
961,Vedant Patla,Male,51,Lucknow,Madhya Pradesh,bchana@example.net,1618250672
962,Veda Upadhyay,Male,34,Patna,Uttar Pradesh,qmohan@example.net,6960477600
963,Aarna Grewal,Female,34,Patna,Telangana,faras25@example.com,2211384735
964,Elijah Apte,Male,28,Patna,Uttar Pradesh,duppal@example.net,0471281239
965,Urvi Sridhar,Male,38,Mumbai,Uttar Pradesh,vbose@example.net,2692232114
966,Rachana Char,Male,41,Jaipur,Uttar Pradesh,kmistry@example.com,8834534456
967,Naveen Sawhney,Female,55,Kanpur,Uttar Pradesh,wchandra@example.com,9300764118
968,Dev Kala,Female,46,Lucknow,Uttar Pradesh,advaith52@example.org,8723723437
969,Sneha Tandon,Male,55,Kanpur,Rajasthan,balakrishnanabdul@example.org,5212813670
970,Odika Char,Female,44,Mumbai,Rajasthan,lwali@example.com,3952342279
971,Aradhana Dash,Female,29,Delhi,Maharashtra,dgopal@example.org,5152825312
972,Meghana Sant,Female,18,Pune,Uttar Pradesh,aayush21@example.org,4723311669
973,Chaaya Tella,Female,24,Kanpur,Madhya Pradesh,vpau@example.com,5511401308
974,Tristan Desai,Male,41,Noida,Uttar Pradesh,madhav74@example.net,6937969726
975,Jeremiah Mani,Female,39,Delhi,Uttar Pradesh,mugdha34@example.org,8599920397
976,Isaiah Setty,Female,31,Bhopal,Uttar Pradesh,usarkar@example.net,0161370828
977,Ayushman Swaminathan,Female,48,Hyderabad,Uttar Pradesh,gpatla@example.net,0474443625
978,Jyoti Kuruvilla,Male,49,Mumbai,Rajasthan,henrybalay@example.org,1478217388
979,Harrison Iyer,Female,28,Bhopal,Delhi,fiyazchaudhary@example.net,0057622368
980,Max Andra,Male,31,Patna,Rajasthan,memonqasim@example.org,3000401267
981,Yatan Patel,Male,60,Noida,Uttar Pradesh,nathaniel48@example.com,9897225642
982,Ira Dugar,Male,18,Mumbai,Delhi,revaganesh@example.net,5503056928
983,Bachittar Chakrabarti,Male,41,Mumbai,Uttar Pradesh,jagvi05@example.com,1096506991
984,Jalsa Rout,Female,37,Pune,Bihar,masteridika@example.com,5258401299
985,Joshua Vora,Female,57,Jaipur,Madhya Pradesh,davidsampath@example.com,6029226604
986,Qasim Sarin,Female,32,Patna,Uttar Pradesh,dassaditya@example.com,4304540750
987,Daniel Parmar,Male,20,Patna,Telangana,dharfrado@example.com,4475559988
988,Bhavya Swaminathan,Female,43,Mumbai,Delhi,valaudarsh@example.org,2564115624
989,Varsha Gola,Male,30,Jaipur,Maharashtra,ishasachar@example.net,5370065391
990,Falguni Vaidya,Male,43,Pune,Bihar,hbasu@example.org,6405446415
991,Aarini Keer,Female,26,Mumbai,Delhi,tarak02@example.org,9210112023
992,Ranveer Nagy,Female,42,Lucknow,Delhi,aradhana57@example.org,1305521861
993,Bhanumati Murty,Female,25,Jaipur,Uttar Pradesh,kaleati@example.net,6192744294
994,Samarth Parmar,Male,51,Hyderabad,Madhya Pradesh,tmurthy@example.net,7462815189
995,Hamsini Chaudhary,Female,59,Jaipur,Delhi,kashyapyutika@example.com,7565840840
996,Eesha Datta,Female,53,Lucknow,Rajasthan,aptewarhi@example.net,8049971546
997,Yatin Kari,Male,32,Kanpur,Maharashtra,ibaria@example.com,3984845721
998,Aashi Butala,Male,28,Delhi,Uttar Pradesh,roommen@example.com,9168183501
999,Ranbir Khosla,Male,60,Lucknow,Uttar Pradesh,dominic40@example.net,3789566279
1000,Rachana Wadhwa,Female,34,Bhopal,Maharashtra,lshah@example.com,9238634440
